,"(515, 377, 1)","(377, 515, 1)","(515, 377, 3)","(377, 515, 3)","(515, 377, 5)","(377, 515, 5)","(515, 377, 10)","(377, 515, 10)","(0, 0, 0)"
"{""377"": 52, ""515"": 14}",-18.33648245777318,-16.438690492005723,-25.940009852789025,-24.620529492158667,-15.303291809873839,-16.438690492005723,-18.568586456863493,-15.4502588917751,-18.682900592294857
"{""377"": 39, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 17, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 5, ""515"": 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 0, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 5, ""515"": 28}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 1, ""515"": 30}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 0, ""515"": 34}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 27, ""515"": 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 19, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 30, ""515"": -4}",-23.991689194275303,-23.991689194275303,-25.980609754261135,-27.11516089820553,-24.28615620704916,-26.842052944549216,-26.40128615419565,-24.455863081543594,-23.745226147957148
"{""377"": 40, ""515"": -14}",-22.57983942318394,-25.03612213005794,-21.285345170701067,-21.544179133786074,-27.02685553443375,-23.221555333980366,-23.28933978064056,-23.014066111559803,-26.215823870940852
"{""377"": 62, ""515"": -15}",-27.170601456554305,-16.061797820736142,-43.91719698498751,-47.983378388550605,-22.588476306527983,-47.1075331376352,-28.46421074846625,-12.859311551566861,-28.46421074846625
"{""377"": 65, ""515"": -14}",-51.79799970260409,-37.365801184589714,-15.169674340104216,-14.259437139173775,-28.779568640981587,-5.7370754994717315,-24.062639612030317,-52.35519973927445,-37.81622174101638
"{""377"": 66, ""515"": -14}",-4.635318334324794,-13.797411251690681,-24.062639612030317,-32.877380984011445,-46.028132223119606,-39.32326899914891,-16.50117984252878,-2.940597006,-18.63305484785532
"{""377"": 76, ""515"": -27}",-9.423408396964389,-4.0760791255806,-4.0760791255806,-47.7393922952256,-3.51119103594,-14.259437139173775,-2.940597006,-46.97730619963151,-48.68658928995734
"{""377"": 77, ""515"": -20}",-5.188965150981547,-8.39649872152269,-13.330718436051193,-5.188965150981547,-38.257678928370154,-37.59214317274382,-46.16785090088841,-1.194,-9.929174312994745
"{""377"": 73, ""515"": -7}",-30.309680423987555,-51.02151566378303,-31.479597479657553,-30.309680423987555,-45.744446712702384,-50.367108533346176,-32.877380984011445,-29.706846672775793,-29.706846672775793
"{""377"": 58, ""515"": -8}",-16.50117984252878,-22.962591543462704,-48.103544604665096,-54.98761621960767,-37.365801184589714,-12.859311551566861,-27.823906487568873,-10.429882569864796,-37.81622174101638
"{""377"": 29, ""515"": -3}",-23.807773886477577,-24.399861698528884,-29.064026849047565,-26.472900559727155,-24.228440613180968,-24.93533530257927,-22.872223356351192,-24.67432419723708,-28.669448833785705
"{""377"": 24, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 26, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 20, ""515"": 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 43, ""515"": -17}",-18.21866914926584,-20.069007350369564,-26.328217686150037,-22.94350112278768,-26.96648865874273,-22.118622382493133,-23.618228903129424,-20.555724804571415,-20.460328085425672
"{""377"": 59, ""515"": -12}",-35.71608163930054,-12.859311551566861,-46.30617239187953,-35.95892082290754,-30.309680423987555,-11.90216462765724,-16.061797820736142,-25.47871500138427,-7.348738620061922
"{""377"": 76, ""515"": -24}",-7.875251233861302,-47.86199837227334,-29.400855225026053,-3.51119103594,-55.60152785736669,-8.912533734307463,-5.7370754994717315,-4.0760791255806,-6.816907697032244
"{""377"": 66, ""515"": -17}",-13.797411251690681,-2.3642393999999998,-13.797411251690681,-33.14860717417133,-10.429882569864796,-21.443303874916893,-5.188965150981547,-51.88001970557805,-4.0760791255806
"{""377"": 71, ""515"": -14}",-5.188965150981547,-16.50117984252878,-9.929174312994745,-13.797411251690681,-6.279704744477014,-52.199979327899655,-25.47871500138427,-4.0760791255806,-31.764801504860976
"{""377"": 82, ""515"": -16}",-20.263077540960975,-10.925583744166149,-16.936168044103493,-22.588476306527983,-23.699635971747796,-10.429882569864796,-25.823927851370428,-52.199979327899655,-10.925583744166149
"{""377"": 76, ""515"": -10}",-21.05384229789585,-37.81622174101638,-40.920656170851345,-42.74498343798811,-20.263077540960975,-24.062639612030317,-18.63305484785532,-58.165305429503036,-36.67296491554636
"{""377"": 67, ""515"": -17}",-17.36680636366246,-19.046724299376766,-21.443303874916893,-23.332965628028077,-9.929174312994745,-26.504031687128155,-35.22301973196668,-3.51119103594,-21.443303874916893
"{""377"": 46, ""515"": -18}",-3.937625616930651,-11.294238153263992,-3.139852372238507,-3.139852372238507,-7.584837170052108,-3.937625616930651,-0.89103,-25.46541195140557,-2.5944825754907734
"{""377"": 32, ""515"": -6}",-25.326607521398632,-23.422881919005814,-24.17014203351613,-28.528773177861428,-26.745387704768547,-28.543485446082812,-26.810154489443654,-24.17014203351613,-25.730775366537326
"{""377"": 26, ""515"": -1}",-8.030898910368071,-8.030898910368071,-8.25058992126439,-8.030898910368071,-8.030898910368071,-2.0380395627903,-25.183554266673088,-5.708163953362243,-2.8685377497358657
"{""377"": 31, ""515"": 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 35, ""515"": -1}",-11.666482814014039,-10.721651937458446,-10.721651937458446,-11.849817985873898,-11.294238153263992,-10.721651937458446,-12.211006607955007,-11.105291063903023,-9.7281285281915
"{""377"": 16, ""515"": 18}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 8, ""515"": 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 21, ""515"": 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 47, ""515"": 0}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 61, ""515"": -10}",-37.59214317274382,-41.3003351130514,-16.936168044103493,-33.94612039249127,-30.009778206048036,-19.046724299376766,-49.022608901456316,-56.36612032294148,-10.429882569864796
"{""377"": 54, ""515"": -2}",-7.875251233861302,-8.39649872152269,-19.456257056383,-28.145667422693183,-9.929174312994745,-15.169674340104216,-13.330718436051193,-4.635318334324794,-46.97730619963151
"{""377"": 57, ""515"": -8}",-9.423408396964389,-41.67245844430168,-8.39649872152269,-6.279704744477014,-10.429882569864796,-24.062639612030317,-10.925583744166149,-42.74498343798811,-7.875251233861302
"{""377"": 58, ""515"": -1}",-16.061797820736142,-16.061797820736142,-15.617977596703174,-20.263077540960975,-10.925583744166149,-8.39649872152269,-48.456881226361936,-9.929174312994745,-45.744446712702384
"{""377"": 41, ""515"": 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 19, ""515"": 9}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 16, ""515"": 10}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 5, ""515"": 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 17, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 33, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -20, ""515"": 54}",-1.78206,-4.0760791255806,-0.6,-0.6,0.0,-0.6,0.0,0.0,0.0
"{""377"": -18, ""515"": 51}",-46.71289276566831,-12.859311551566861,-16.936168044103493,-8.39649872152269,-11.416327906724486,-4.635318334324794,-22.210582127806045,-37.137172913726985,-12.859311551566861
"{""377"": -20, ""515"": 50}",-1.1821196999999999,0.0,0.0,-7.808988798351587,-0.89103,-2.0380395627903,-0.3,-0.3,-0.3
"{""377"": 9, ""515"": 17}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 22}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 33, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 29, ""515"": 28}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 41}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 20, ""515"": 46}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 32}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -4, ""515"": 32}",-2.5944825754907734,-3.674369310030961,-3.674369310030961,-6.191571490690334,-3.674369310030961,-2.8685377497358657,-4.198249360761345,-4.711704198482194,-1.75559551797
"{""377"": -17, ""515"": 43}",-6.8987056258453405,-4.198249360761345,-5.95108231382862,-2.317659167162397,-2.8685377497358657,-3.139852372238507,-2.8685377497358657,-4.456266867153731,-4.964587156497372
"{""377"": -18, ""515"": 43}",-3.937625616930651,-5.214941284932398,-1.1821196999999999,-11.849817985873898,-7.129718569586887,-9.930847242909584,-0.89103,-3.408453848516122,-9.107603458512788
"{""377"": -19, ""515"": 52}",-27.170601456554305,-13.797411251690681,-22.588476306527983,-5.7370754994717315,-17.793138300025834,-22.210582127806045,-35.22301973196668,-49.66500418850988,-8.912533734307463
"{""377"": -33, ""515"": 64}",-2.3642393999999998,-12.383142981380669,-1.194,-4.635318334324794,0.0,-4.0760791255806,-1.78206,0.0,-17.793138300025834
"{""377"": -32, ""515"": 65}",-5.7370754994717315,-1.78206,-15.169674340104216,-4.0760791255806,-18.215206917025576,-19.456257056383,-14.259437139173775,-12.859311551566861,-6.816907697032244
"{""377"": -22, ""515"": 56}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 14, ""515"": 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 16}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 21, ""515"": 12}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 17, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 39, ""515"": -13}",-26.06059562015134,-22.1974361586682,-22.03901250756882,-19.96869429330259,-25.373341446184646,-25.373341446184646,-25.857575607375804,-21.197318354243503,-27.92946289500873
"{""377"": 53, ""515"": -27}",-38.257678928370154,-19.046724299376766,-45.600451224951904,-45.455001237325156,-37.81622174101638,-42.74498343798811,-34.972747204006744,-33.94612039249127,-23.699635971747796
"{""377"": 84, ""515"": -37}",-9.929174312994745,-37.59214317274382,-10.925583744166149,-6.279704744477014,-28.46421074846625,-7.348738620061922,-5.188965150981547,-8.912533734307463,-1.78206
"{""377"": 91, ""515"": -40}",-24.777793083750915,-1.78206,-14.716842767782037,-3.51119103594,-1.194,-16.50117984252878,-7.875251233861302,-3.51119103594,-24.062639612030317
"{""377"": 90, ""515"": -38}",-5.7370754994717315,-24.062639612030317,-11.416327906724486,-1.78206,-23.332965628028077,-5.7370754994717315,-1.194,-8.912533734307463,-4.0760791255806
"{""377"": 89, ""515"": -40}",-21.828870836167724,-2.3642393999999998,-4.635318334324794,-25.47871500138427,-3.51119103594,-4.0760791255806,-9.423408396964389,-5.7370754994717315,-11.90216462765724
"{""377"": 98, ""515"": -41}",-7.875251233861302,-6.816907697032244,-20.263077540960975,-1.194,-5.7370754994717315,-7.348738620061922,-0.6,-6.816907697032244,-4.0760791255806
"{""377"": 99, ""515"": -33}",-12.383142981380669,-37.137172913726985,-6.279704744477014,-13.330718436051193,-5.7370754994717315,-7.875251233861302,-27.49889544198876,-42.74498343798811,-20.660446765551367
"{""377"": 93, ""515"": -27}",-13.330718436051193,-20.263077540960975,-13.330718436051193,-12.383142981380669,-35.95892082290754,-11.90216462765724,-47.23645780625885,-46.028132223119606,-30.309680423987555
"{""377"": 86, ""515"": -36}",-6.279704744477014,-2.940597006,-4.0760791255806,-31.479597479657553,-4.0760791255806,-7.875251233861302,-1.78206,-4.635318334324794,-14.259437139173775
"{""377"": 59, ""515"": -31}",-2.3642393999999998,-1.194,-8.912533734307463,-8.912533734307463,-22.588476306527983,-2.940597006,-20.263077540960975,-18.215206917025576,-2.940597006
"{""377"": 41, ""515"": -8}",-5.214941284932398,-4.711704198482194,-17.35997333535694,-8.896569150012917,-13.252015843564077,-7.358421383891018,-22.27546179708152,-13.74944772099438,-13.585300728277153
"{""377"": 34, ""515"": -3}",-12.388896541875457,-4.198249360761345,-6.8987056258453405,-6.429655775783431,-2.8685377497358657,-4.456266867153731,-3.408453848516122,-3.408453848516122,-1.75559551797
"{""377"": 46, ""515"": -13}",-3.139852372238507,-3.139852372238507,-5.462791872083074,-3.937625616930651,-6.665359218025596,-4.456266867153731,-18.453117633195447,-3.139852372238507,-14.072833711346592
"{""377"": 45, ""515"": -11}",-1.1821196999999999,-0.89103,-2.317659167162397,-0.89103,-0.597,-2.0380395627903,-3.674369310030961,-0.89103,-1.470298503
"{""377"": 12, ""515"": 25}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 0, ""515"": 35}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 2, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -4, ""515"": 34}",-8.030898910368071,-8.030898910368071,-6.429655775783431,-12.739357500692135,-5.95108231382862,-18.453117633195447,-5.95108231382862,-11.481295771731352,-18.33648245777318
"{""377"": 13, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 38, ""515"": -12}",-23.28933978064056,-24.228440613180968,-25.730775366537326,-20.927866929929333,-26.138989767310328,-25.555650253572598,-25.644092813526505,-23.356446382834154,-25.03612213005794
"{""377"": 63, ""515"": -12}",-35.22301973196668,-36.906235266390894,-30.009778206048036,-12.859311551566861,-16.936168044103493,-34.46459259668069,-39.93738858660518,-48.57231241409832,-13.330718436051193
"{""377"": 61, ""515"": -9}",-7.875251233861302,-12.859311551566861,-41.67245844430168,-25.823927851370428,-12.859311551566861,-28.779568640981587,-31.479597479657553,-4.0760791255806,-34.46459259668069
"{""377"": 64, ""515"": -15}",-31.764801504860976,-29.09177295457177,-9.929174312994745,-5.7370754994717315,-12.383142981380669,-5.7370754994717315,-2.3642393999999998,-54.513093437262015,-2.940597006
"{""377"": 67, ""515"": -10}",-13.330718436051193,-32.877380984011445,-16.061797820736142,-16.061797820736142,-5.7370754994717315,-58.58720602134289,-30.9005177835502,-7.348738620061922,-53.49077540953709
"{""377"": 58, ""515"": 8}",-22.504888306246404,-19.345175558847792,-24.051772302332548,-16.84147494570266,-21.877372214640157,-16.574303587085666,-16.70856055121481,-21.877372214640157,-16.574303587085666
"{""377"": 49, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 6}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 6, ""515"": 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 3, ""515"": 31}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 14, ""515"": 23}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 11, ""515"": 24}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 13, ""515"": 21}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 35, ""515"": -9}",-23.153086195939764,-25.326607521398632,-23.356446382834154,-24.11125457930922,-23.221555333980366,-22.872223356351192,-24.11125457930922,-23.221555333980366,-28.867091869687492
"{""377"": 45, ""515"": -19}",-14.232105374233125,-18.33648245777318,-26.904896090952686,-15.4502588917751,-23.745226147957148,-22.1974361586682,-22.57983942318394,-19.55720656522672,-25.373341446184646
"{""377"": 63, ""515"": -16}",-39.32326899914891,-33.68294989140532,-35.22301973196668,-34.46459259668069,-15.169674340104216,-30.309680423987555,-20.660446765551367,-39.93738858660518,-5.188965150981547
"{""377"": 68, ""515"": -17}",-13.797411251690681,-24.062639612030317,-26.838991370256874,-39.73473594606584,-8.39649872152269,-11.90216462765724,-52.58225795181826,-21.443303874916893,-42.21680475604748
"{""377"": 64, ""515"": -7}",-5.188965150981547,-6.279704744477014,-2.940597006,-24.777793083750915,-7.348738620061922,-2.940597006,-45.00977661249281,-6.279704744477014,-47.7393922952256
"{""377"": 69, ""515"": -3}",-42.21680475604748,-56.29233784607844,-48.68658928995734,-29.09177295457177,-40.336634553731734,-30.309680423987555,-35.22301973196668,-42.91753360360823,-29.400855225026053
"{""377"": 63, ""515"": 3}",-22.352707179110705,-28.43732571199232,-19.345175558847792,-22.352707179110705,-9.930847242909584,-25.600093751036873,-22.57983942318394,-24.455863081543594,-22.727500618662578
"{""377"": 29, ""515"": -1}",-27.592562069983206,-15.154840211993777,-8.468084022051746,-7.808988798351587,-11.481295771731352,-20.83622922215084,-7.808988798351587,-12.388896541875457,-11.849817985873898
"{""377"": 23, ""515"": 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 11, ""515"": 19}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 58, ""515"": -32}",-22.962591543462704,-14.716842767782037,-41.11144960914283,-38.038059523606215,-16.50117984252878,-37.81622174101638,-23.332965628028077,-25.130015152913405,-20.263077540960975
"{""377"": 83, ""515"": -32}",-4.0760791255806,-2.940597006,-25.47871500138427,-47.983378388550605,-3.51119103594,-18.63305484785532,-20.263077540960975,-6.279704744477014,-39.11441313045344
"{""377"": 78, ""515"": -26}",-28.779568640981587,-45.3080820579042,-8.39649872152269,-6.279704744477014,-51.63146587348647,-54.98761621960767,-8.39649872152269,-6.816907697032244,-5.188965150981547
"{""377"": 73, ""515"": -24}",-22.588476306527983,-7.875251233861302,-6.816907697032244,-39.53003630915742,-9.423408396964389,-4.635318334324794,-9.423408396964389,-59.617480012465656,-24.422013215910013
"{""377"": 74, ""515"": -17}",-5.188965150981547,-36.199331614678464,-2.3642393999999998,-5.188965150981547,-5.188965150981547,-29.400855225026053,-14.716842767782037,-2.940597006,-32.877380984011445
"{""377"": 90, ""515"": -24}",-6.279704744477014,-18.63305484785532,-8.912533734307463,-10.429882569864796,-9.423408396964389,-15.169674340104216,-22.588476306527983,-53.55586765544172,-17.36680636366246
"{""377"": 73, ""515"": -23}",-8.39649872152269,-8.912533734307463,-16.061797820736142,-3.51119103594,-10.429882569864796,-13.797411251690681,-9.423408396964389,-2.940597006,-5.7370754994717315
"{""377"": 51, ""515"": -23}",-10.429882569864796,-13.797411251690681,-2.3642393999999998,-5.7370754994717315,-20.263077540960975,-0.6,-4.0760791255806,-49.97196389910695,-5.188965150981547
"{""377"": 47, ""515"": -14}",-1.470298503,-3.139852372238507,-5.214941284932398,-7.129718569586887,-1.75559551797,-13.911953243784437,-8.68340318183123,-9.7281285281915,-7.584837170052108
"{""377"": 53, ""515"": -22}",-8.39649872152269,-15.617977596703174,-2.3642393999999998,-1.78206,-9.929174312994745,-1.78206,-3.51119103594,0.0,-0.6
"{""377"": 52, ""515"": -19}",-5.188965150981547,-3.51119103594,-4.0760791255806,-37.81622174101638,-2.940597006,-12.859311551566861,-27.49889544198876,-8.912533734307463,-30.009778206048036
"{""377"": 52, ""515"": -18}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 7, ""515"": 23}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 18, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 23, ""515"": 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 50, ""515"": 1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 38, ""515"": 14}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 49, ""515"": 8}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 54, ""515"": 12}",-16.438690492005723,-25.03612213005794,-16.70856055121481,-22.27546179708152,-17.61150986598334,-15.004889103024018,-20.266634104097207,-21.285345170701067,-22.94350112278768
"{""377"": 30, ""515"": 20}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 5, ""515"": 23}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": -7, ""515"": 33}",-10.914435418083862,-10.914435418083862,-12.211006607955007,-8.030898910368071,-5.462791872083074,-10.721651937458446,-10.131538770480487,-11.666482814014039,-8.25058992126439
"{""377"": -15, ""515"": 46}",-2.317659167162397,-1.1821196999999999,-2.317659167162397,-12.211006607955007,-2.5944825754907734,-0.597,-4.198249360761345,-0.89103,-22.27546179708152
"{""377"": -12, ""515"": 45}",-21.10840237802374,-24.83250209425494,-10.330223382775683,-4.711704198482194,-13.911953243784437,-13.585300728277153,-15.882400752430488,-23.221555333980366,-4.198249360761345
"{""377"": -17, ""515"": 51}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 13}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 12, ""515"": 14}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 22, ""515"": 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 40, ""515"": 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"{""377"": 54, ""515"": -3}",-22.210582127806045,-23.699635971747796,-15.169674340104216,-17.36680636366246,-21.05384229789585,-40.72793552611247,-16.50117984252878,-35.22301973196668,-15.169674340104216
"{""377"": 51, ""515"": 1}",-9.107603458512788,-5.462791872083074,-13.74944772099438,-20.6501675565257,-11.294238153263992,-5.462791872083074,-17.35997333535694,-3.937625616930651,-19.451723803259313
