,"(1, 515)","(3, 515)","(5, 515)","(10, 515)","(0, 0)"
"{""377"": 82, ""515"": -30}",-0.89103,-11.666482814014039,-6.8987056258453405,-1.75559551797,-17.232296298340344
"{""377"": 95, ""515"": -38}",-0.597,-9.107603458512788,-0.597,-2.8685377497358657,-2.5944825754907734
"{""377"": -4, ""515"": 35}",-2.317659167162397,-2.8685377497358657,-2.5944825754907734,-3.139852372238507,-28.995807372246787
"{""377"": 33, ""515"": 17}",-0.052330872870641774,-0.2854081976681122,-0.23904481247798876,-0.19701995,0.0
"{""377"": 18, ""515"": 10}",-0.05680756414193536,-0.22281334335768657,-0.21620688129089774,-0.9513606588937072,0.0
"{""377"": 15, ""515"": 16}",-0.047808962495597754,-0.14342688748679328,-0.34985411339677874,-0.6997082267935575,0.0
"{""377"": 47, ""515"": 5}",-0.02450497505,-0.14342688748679328,-0.04975,-0.827431192749562,0.0
"{""377"": 42, ""515"": 24}",-0.0292599252995,-0.07351492515,-0.1462996264975,-0.292599252995,0.0
"{""377"": 11, ""515"": 17}",-0.04324137625817955,-0.07351492515,-0.12252487525,-0.0995,0.0
"{""377"": -6, ""515"": 40}",-0.597,-0.597,-0.89103,-1.1821196999999999,-5.708163953362243
"{""377"": 40, ""515"": 7}",-0.005,-0.015,-0.025,-0.0995,0.0
"{""377"": 39, ""515"": 12}",-0.005,-0.02985,-0.12252487525,-0.148505,0.0
"{""377"": 92, ""515"": -43}",-1.75559551797,-0.3,-1.1821196999999999,-3.139852372238507,-3.937625616930651
"{""377"": 96, ""515"": -39}",-1.75559551797,-4.964587156497372,-3.139852372238507,-1.470298503,-1.75559551797
"{""377"": 58, ""515"": -30}",-3.139852372238507,-3.937625616930651,-21.197318354243503,-3.139852372238507,-2.5944825754907734
"{""377"": 7, ""515"": 21}",-0.08691568808220664,-0.0445515,-0.19313826393019973,-0.19701995,0.0
"{""377"": 45, ""515"": -12}",-0.09104653120138456,-0.5457217709041932,-0.6132017819909182,-0.7852840330803657,0.0
"{""377"": 50, ""515"": -16}",0.0,0.0,0.0,0.0,0.0
"{""377"": 46, ""515"": -21}",-0.12264035639818364,-0.02985,-0.12252487525,-0.148505,0.0
"{""377"": 55, ""515"": -22}",-2.5944825754907734,-8.68340318183123,-1.470298503,-1.75559551797,-19.019029761803107
"{""377"": 105, ""515"": -39}",-1.75559551797,-2.5944825754907734,-2.0380395627903,-4.711704198482194,-5.462791872083074
"{""377"": 24, ""515"": 11}",-0.02450497505,-0.0877797758985,-0.21620688129089774,-0.05,0.0
"{""377"": 93, ""515"": -42}",-2.5944825754907734,-0.597,-0.3,0.0,-2.8685377497358657
"{""377"": 90, ""515"": -41}",-6.191571490690334,-0.597,-1.1821196999999999,-3.937625616930651,-7.584837170052108
"{""377"": 22, ""515"": 13}",-0.033967326046505,-0.02985,-0.04975,-0.0995,0.0
"{""377"": 53, ""515"": -22}",-3.674369310030961,-0.597,-2.5944825754907734,-0.3,-3.937625616930651
"{""377"": 51, ""515"": -20}",-1.470298503,-2.5944825754907734,-5.214941284932398,-1.75559551797,-18.453117633195447
"{""377"": 58, ""515"": -25}",-12.031319806015158,-1.75559551797,-4.964587156497372,-6.8987056258453405,-22.03901250756882
"{""377"": 45, ""515"": 12}",-0.0292599252995,-0.059105985,-0.169836630232525,-0.4780896249559775,0.0
"{""377"": 36, ""515"": 30}",-0.005,-0.02985,-0.0742525,-0.148505,0.0
"{""377"": 24, ""515"": 26}",0.0,0.0,0.0,-0.2450497505,0.0
"{""377"": -15, ""515"": 41}",-0.597,-2.5944825754907734,-1.75559551797,-0.89103,-3.408453848516122
"{""377"": -25, ""515"": 58}",-3.674369310030961,-3.674369310030961,-23.991689194275303,-2.0380395627903,-7.584837170052108
"{""377"": 87, ""515"": -35}",-1.1821196999999999,-2.8685377497358657,-9.930847242909584,-0.89103,-1.1821196999999999
"{""377"": 63, ""515"": -35}",-9.523362149688383,-2.0380395627903,-15.303291809873839,-1.470298503,-0.89103
"{""377"": 81, ""515"": -24}",-3.139852372238507,-25.773467612871954,-2.5944825754907734,-10.914435418083862,-19.019029761803107
"{""377"": -10, ""515"": 44}",-0.89103,-0.3,0.0,-0.3,0.0
"{""377"": 57, ""515"": -24}",-1.470298503,-6.429655775783431,-2.317659167162397,-3.937625616930651,-17.85804081965027
"{""377"": 50, ""515"": -19}",-0.061239488500516005,-0.02985,-0.12252487525,-0.6997082267935575,0.0
"{""377"": 62, ""515"": -29}",-2.0380395627903,-3.139852372238507,-0.597,-0.89103,-3.139852372238507
"{""377"": 62, ""515"": -28}",0.0,0.0,0.0,0.0,0.0
"{""377"": 52, ""515"": -1}",-1.470298503,-0.3,-0.89103,-1.1821196999999999,-3.408453848516122
"{""377"": -6, ""515"": 36}",0.0,-1.1821196999999999,-0.3,-0.597,-0.89103
"{""377"": 38, ""515"": 13}",-0.005,-0.0445515,-0.12252487525,-0.0995,0.0
"{""377"": 32, ""515"": 20}",0.0,0.0,0.0,-0.0995,0.0
"{""377"": 32, ""515"": 17}",-0.005,-0.059105985,-0.04975,0.0,0.0
"{""377"": 38, ""515"": 19}",-0.0148505,-0.015,-0.0742525,-0.05,0.0
"{""377"": 15, ""515"": 35}",0.0,-0.015,0.0,0.0,0.0
"{""377"": -10, ""515"": 38}",-0.3,-0.89103,0.0,-0.597,-0.597
"{""377"": 68, ""515"": -42}",-0.3,-2.317659167162397,-2.317659167162397,-0.3,-3.139852372238507
"{""377"": 92, ""515"": -45}",-0.597,0.0,-2.0380395627903,-0.3,0.0
"{""377"": 92, ""515"": -40}",-0.3,-3.139852372238507,-6.429655775783431,-0.89103,-0.3
"{""377"": 102, ""515"": -53}",-0.597,-0.3,0.0,-0.3,-0.3
"{""377"": 104, ""515"": -47}",-0.597,-0.597,-1.470298503,-1.470298503,-0.3
"{""377"": 110, ""515"": -44}",-2.5944825754907734,-0.3,-0.89103,-1.1821196999999999,-3.937625616930651
"{""377"": 93, ""515"": -43}",-1.1821196999999999,-3.408453848516122,-1.75559551797,-0.597,-0.89103
"{""377"": 87, ""515"": -37}",-0.597,-4.711704198482194,-0.3,-7.129718569586887,-2.8685377497358657
"{""377"": -8, ""515"": 39}",-2.317659167162397,-3.674369310030961,-1.75559551797,-22.352707179110705,-20.83622922215084
"{""377"": 9, ""515"": 19}",-0.033967326046505,-0.14342688748679328,-0.2840378207096768,-0.4780896249559775,0.0
"{""377"": -17, ""515"": 42}",-3.139852372238507,-5.462791872083074,-0.3,-7.358421383891018,-0.3
"{""377"": -17, ""515"": 48}",-2.8685377497358657,-3.674369310030961,-1.75559551797,-24.455863081543594,-2.8685377497358657
"{""377"": -13, ""515"": 47}",0.0,0.0,0.0,0.0,0.0
"{""377"": 36, ""515"": 11}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 40, ""515"": 11}",-0.0148505,-0.059105985,-0.04975,-0.05,0.0
"{""377"": 40, ""515"": 12}",-0.0148505,-0.02985,-0.0742525,-0.0995,0.0
"{""377"": 42, ""515"": 5}",-0.005,-0.015,0.0,0.0,0.0
"{""377"": -5, ""515"": 31}",-6.191571490690334,-2.5944825754907734,-3.937625616930651,-1.470298503,-22.118622382493133
"{""377"": 31, ""515"": 19}",-0.0148505,-0.5647119076631997,-0.19313826393019973,-0.19701995,0.0
"{""377"": -13, ""515"": 39}",-2.0380395627903,-0.597,0.0,-1.1821196999999999,-6.8987056258453405
"{""377"": 98, ""515"": -46}",-0.597,-0.89103,-1.470298503,-0.3,-0.597
"{""377"": 112, ""515"": -46}",-0.89103,-0.89103,-1.75559551797,-0.3,-0.597
"{""377"": -24, ""515"": 58}",0.0,0.0,0.0,0.0,0.0
"{""377"": 26, ""515"": 24}",-0.00995,-0.015,0.0,-1.1497842709742236,0.0
"{""377"": 4, ""515"": 24}",-0.019701995,-0.07351492515,-0.34985411339677874,-0.292599252995,0.0
"{""377"": 39, ""515"": -9}",0.0,0.0,0.0,0.0,0.0
"{""377"": 69, ""515"": -43}",-0.3,-0.89103,-1.1821196999999999,-0.597,-0.89103
"{""377"": 94, ""515"": -43}",-1.1821196999999999,-1.75559551797,0.0,-1.1821196999999999,-1.1821196999999999
"{""377"": 99, ""515"": -47}",-1.1821196999999999,-1.1821196999999999,-1.1821196999999999,-0.597,0.0
"{""377"": 99, ""515"": -50}",0.0,-0.89103,-0.89103,-0.89103,-1.75559551797
"{""377"": 106, ""515"": -40}",-1.75559551797,-2.317659167162397,-2.8685377497358657,-0.597,-5.462791872083074
"{""377"": 41, ""515"": -16}",-0.04324137625817955,-0.07351492515,-0.1462996264975,0.0,0.0
"{""377"": 34, ""515"": 18}",0.0,-0.02985,-0.04975,0.0,0.0
"{""377"": -28, ""515"": 61}",-1.1821196999999999,-1.75559551797,-22.94350112278768,-2.0380395627903,-9.31652742392766
"{""377"": -26, ""515"": 59}",-1.75559551797,-2.0380395627903,-15.004889103024018,-2.317659167162397,-10.914435418083862
"{""377"": -14, ""515"": 39}",-10.330223382775683,-4.198249360761345,-2.0380395627903,-8.896569150012917,-2.8685377497358657
"{""377"": -8, ""515"": 34}",-1.1821196999999999,-0.89103,-1.75559551797,-1.1821196999999999,-18.90811087050819
"{""377"": 98, ""515"": -47}",-0.597,-0.597,0.0,-0.597,-2.8685377497358657
"{""377"": 91, ""515"": -39}",-1.1821196999999999,-2.5944825754907734,-13.911953243784437,-1.75559551797,-0.3
"{""377"": 94, ""515"": -44}",-1.1821196999999999,-2.317659167162397,-0.597,-0.89103,-4.711704198482194
"{""377"": 70, ""515"": -42}",-4.198249360761345,0.0,-6.191571490690334,-2.317659167162397,-0.89103
"{""377"": 52, ""515"": -27}",-2.5944825754907734,-1.470298503,-1.1821196999999999,-1.75559551797,0.0
"{""377"": 32, ""515"": 18}",-0.0148505,-0.40154494551840364,-0.650749066529299,-0.2450497505,0.0
"{""377"": 92, ""515"": -42}",-0.89103,-3.937625616930651,-1.1821196999999999,-0.89103,-1.1821196999999999
"{""377"": 46, ""515"": 5}",-0.00995,-0.2482293578248686,-0.19313826393019973,-0.2450497505,0.0
"{""377"": 90, ""515"": -40}",-0.597,-4.711704198482194,-1.470298503,-4.711704198482194,-1.1821196999999999
"{""377"": -24, ""515"": 55}",-3.408453848516122,-2.5944825754907734,-1.470298503,-21.458766801804114,-1.470298503
"{""377"": -21, ""515"": 55}",0.0,0.0,0.0,0.0,0.0
"{""377"": 8, ""515"": 27}",-0.0148505,-0.07351492515,-0.169836630232525,-0.05,0.0
"{""377"": 86, ""515"": -39}",-1.75559551797,-2.8685377497358657,-11.481295771731352,-3.139852372238507,-0.89103
"{""377"": 97, ""515"": -45}",-0.597,-0.3,-2.5944825754907734,0.0,0.0
"{""377"": 95, ""515"": -46}",-1.75559551797,-0.597,-0.89103,-1.1821196999999999,-3.139852372238507
"{""377"": 108, ""515"": -51}",-0.3,-0.3,-1.470298503,-0.597,0.0
"{""377"": 104, ""515"": -54}",-0.3,0.0,-1.1821196999999999,-2.317659167162397,0.0
"{""377"": 77, ""515"": -49}",-0.89103,-1.1821196999999999,-0.89103,-1.470298503,-2.317659167162397
"{""377"": 71, ""515"": -45}",-0.3,-0.597,-1.1821196999999999,-0.3,-0.89103
"{""377"": 65, ""515"": -40}",-0.3,-0.3,0.0,-0.597,-0.3
"{""377"": 65, ""515"": -32}",-1.1821196999999999,-0.89103,-0.89103,-3.674369310030961,-3.139852372238507
"{""377"": 65, ""515"": -34}",-0.3,-0.3,-0.597,0.0,-0.597
"{""377"": 70, ""515"": -37}",0.0,-0.3,-0.3,-1.1821196999999999,-0.3
"{""377"": 91, ""515"": -42}",-8.25058992126439,-0.3,-2.0380395627903,-1.75559551797,-5.214941284932398
"{""377"": 94, ""515"": -45}",-2.5944825754907734,-0.597,-0.597,-0.3,-3.937625616930651
"{""377"": 109, ""515"": -52}",-0.3,0.0,-0.597,-0.3,-0.3
"{""377"": 124, ""515"": -58}",0.0,-0.3,-0.3,0.0,0.0
"{""377"": 119, ""515"": -53}",-0.3,-0.3,-1.1821196999999999,-0.3,-1.1821196999999999
"{""377"": 110, ""515"": -60}",0.0,-0.3,0.0,-0.597,0.0
"{""377"": 95, ""515"": -67}",0.0,0.0,0.0,-0.3,0.0
"{""377"": 72, ""515"": -46}",-0.3,-0.597,-0.89103,-0.597,-0.597
"{""377"": 68, ""515"": -43}",0.0,-0.89103,0.0,-0.3,0.0
"{""377"": 68, ""515"": -35}",-0.597,-1.75559551797,-2.317659167162397,-1.1821196999999999,-5.95108231382862
"{""377"": -2, ""515"": 28}",-2.8685377497358657,-2.8685377497358657,-1.75559551797,-17.85804081965027,-24.83250209425494
"{""377"": 47, ""515"": 4}",0.0,-0.02985,-0.0742525,-0.9104653120138457,0.0
"{""377"": 38, ""515"": 14}",-0.005,-0.015,-0.025,-0.05,0.0
"{""377"": 26, ""515"": 9}",-0.0148505,-0.02985,0.0,-0.0995,0.0
"{""377"": 96, ""515"": -45}",-0.3,-0.597,0.0,-1.470298503,-3.408453848516122
"{""377"": 96, ""515"": -44}",0.0,-0.89103,-1.75559551797,-1.1821196999999999,-0.3
"{""377"": 103, ""515"": -37}",-12.739357500692135,-2.0380395627903,-6.8987056258453405,-4.964587156497372,-6.8987056258453405
"{""377"": 91, ""515"": -41}",-2.5944825754907734,-13.252015843564077,-0.89103,-2.317659167162397,-4.456266867153731
"{""377"": 80, ""515"": -52}",-0.3,-0.3,-0.3,-0.89103,-0.597
"{""377"": 58, ""515"": -33}",-2.317659167162397,-0.89103,-1.75559551797,-1.1821196999999999,0.0
"{""377"": 67, ""515"": -36}",-0.597,-0.597,-0.597,0.0,-0.3
"{""377"": 79, ""515"": -46}",0.0,0.0,-0.3,-0.3,0.0
"{""377"": 74, ""515"": -40}",0.0,0.0,0.0,0.0,0.0
"{""377"": -16, ""515"": 42}",-0.3,-2.317659167162397,-0.89103,-0.597,-0.89103
"{""377"": -22, ""515"": 47}",-1.470298503,-1.1821196999999999,-0.89103,-0.89103,-0.89103
"{""377"": 88, ""515"": -41}",-1.75559551797,-2.0380395627903,-2.5944825754907734,0.0,0.0
"{""377"": 27, ""515"": 20}",0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": 19}",-0.00995,-0.02985,0.0,-0.05,0.0
"{""377"": -21, ""515"": 46}",-4.198249360761345,-1.1821196999999999,-1.1821196999999999,-1.75559551797,0.0
"{""377"": -23, ""515"": 54}",-1.75559551797,-4.964587156497372,-1.75559551797,-15.154840211993777,-1.1821196999999999
"{""377"": -16, ""515"": 41}",-12.911963925685214,-2.317659167162397,-5.708163953362243,-6.8987056258453405,-2.317659167162397
"{""377"": 45, ""515"": 7}",-0.06562709361551085,-0.02985,-0.12252487525,-0.827431192749562,0.0
"{""377"": 64, ""515"": -38}",-2.0380395627903,-0.3,-1.470298503,-0.89103,-7.358421383891018
"{""377"": 60, ""515"": -29}",-0.89103,-0.89103,-2.0380395627903,-0.3,0.0
"{""377"": 89, ""515"": -42}",-0.3,-1.470298503,-1.75559551797,-1.1821196999999999,0.0
"{""377"": 33, ""515"": 16}",-0.0148505,-0.101901978139515,-0.025,-0.148505,0.0
"{""377"": 34, ""515"": 23}",-0.005,-0.015,-0.025,-0.0995,0.0
"{""377"": 27, ""515"": 39}",-0.00995,-0.0445515,-0.025,-0.05,0.0
"{""377"": 13, ""515"": 37}",-0.00995,0.0,-0.04975,0.0,0.0
"{""377"": -9, ""515"": 37}",-0.3,0.0,-0.3,-0.3,-1.75559551797
"{""377"": -31, ""515"": 64}",-2.8685377497358657,-3.937625616930651,-3.408453848516122,-0.3,-10.914435418083862
"{""377"": -30, ""515"": 61}",-9.930847242909584,-2.8685377497358657,-0.89103,-13.74944772099438,-0.3
"{""377"": -5, ""515"": 35}",-0.3,-1.1821196999999999,0.0,-2.0380395627903,-2.0380395627903
"{""377"": 34, ""515"": 17}",-0.00995,-0.059105985,-0.025,0.0,0.0
"{""377"": 33, ""515"": 19}",0.0,-0.0877797758985,-0.025,-0.0995,0.0
"{""377"": 94, ""515"": -42}",-0.89103,-3.674369310030961,-1.470298503,-1.1821196999999999,0.0
"{""377"": 75, ""515"": -47}",-3.139852372238507,-0.597,-1.470298503,-2.0380395627903,-0.597
"{""377"": 56, ""515"": -31}",-1.1821196999999999,-0.597,-2.5944825754907734,-0.3,-0.597
"{""377"": 103, ""515"": -46}",-0.3,-1.1821196999999999,-1.470298503,-1.1821196999999999,0.0
"{""377"": 13, ""515"": 24}",-0.005,0.0,0.0,0.0,0.0
"{""377"": 11, ""515"": 24}",-0.019701995,-0.0877797758985,-0.0742525,-0.05,0.0
"{""377"": 33, ""515"": 24}",-0.00995,-0.0445515,-0.025,-0.05,0.0
"{""377"": 17, ""515"": 33}",-0.005,-0.0445515,-0.025,0.0,0.0
"{""377"": -27, ""515"": 61}",0.0,0.0,0.0,0.0,0.0
"{""377"": 54, ""515"": -23}",-0.89103,-2.8685377497358657,-1.1821196999999999,-1.1821196999999999,-2.8685377497358657
"{""377"": 41, ""515"": 8}",-0.005,-0.02985,-0.169836630232525,-0.05,0.0
"{""377"": -2, ""515"": 32}",0.0,-2.317659167162397,-0.3,-13.252015843564077,-10.526921148947926
"{""377"": -18, ""515"": 44}",-1.1821196999999999,0.0,-0.597,-0.597,-1.470298503
"{""377"": -33, ""515"": 67}",0.0,0.0,0.0,0.0,0.0
"{""377"": -20, ""515"": 54}",0.0,0.0,0.0,0.0,0.0
"{""377"": -29, ""515"": 63}",0.0,0.0,0.0,0.0,0.0
"{""377"": 41, ""515"": 11}",-0.0292599252995,-0.0445515,-0.0742525,-0.19701995,0.0
"{""377"": -26, ""515"": 51}",-2.317659167162397,-1.1821196999999999,-1.470298503,-1.1821196999999999,-0.597
"{""377"": -36, ""515"": 67}",0.0,0.0,-0.3,-1.470298503,-0.3
"{""377"": -43, ""515"": 77}",0.0,0.0,0.0,0.0,0.0
"{""377"": 95, ""515"": -45}",-1.1821196999999999,-3.408453848516122,-2.0380395627903,-0.597,-0.89103
"{""377"": 78, ""515"": -50}",-0.597,-2.0380395627903,-0.3,-0.597,-0.597
"{""377"": 67, ""515"": -41}",-1.470298503,-1.1821196999999999,0.0,0.0,-2.5944825754907734
"{""377"": 64, ""515"": -39}",-2.317659167162397,-0.89103,-0.597,-1.470298503,-0.3
"{""377"": 66, ""515"": -33}",-0.597,-3.408453848516122,-2.317659167162397,-2.0380395627903,-2.317659167162397
"{""377"": 57, ""515"": -26}",-2.317659167162397,-1.75559551797,-0.89103,-1.75559551797,0.0
"{""377"": 37, ""515"": -7}",0.0,0.0,0.0,0.0,0.0
"{""377"": 35, ""515"": 22}",0.0,0.0,-0.025,-0.148505,0.0
"{""377"": -26, ""515"": 60}",0.0,0.0,0.0,0.0,0.0
"{""377"": 38, ""515"": -8}",-0.005,-0.015,0.0,-0.05,0.0
"{""377"": 101, ""515"": -52}",-0.3,0.0,-0.3,0.0,-1.470298503
"{""377"": 105, ""515"": -48}",-0.89103,-0.89103,-0.3,-0.3,0.0
"{""377"": 111, ""515"": -45}",-1.75559551797,-1.75559551797,-1.470298503,-1.1821196999999999,-1.1821196999999999
"{""377"": 74, ""515"": -46}",-1.75559551797,-0.3,-7.129718569586887,-2.0380395627903,-1.470298503
"{""377"": 97, ""515"": -47}",-0.597,-0.597,-0.597,0.0,-0.597
"{""377"": 79, ""515"": -51}",-0.3,-0.3,-1.1821196999999999,-0.597,-0.597
"{""377"": 55, ""515"": -24}",-4.964587156497372,-0.89103,-0.89103,-1.1821196999999999,-5.708163953362243
"{""377"": 67, ""515"": -34}",-1.1821196999999999,-2.317659167162397,-0.89103,-1.1821196999999999,-2.317659167162397
"{""377"": 65, ""515"": -31}",0.0,0.0,0.0,0.0,0.0
"{""377"": 109, ""515"": -43}",-5.95108231382862,-1.1821196999999999,-0.597,-3.408453848516122,-1.75559551797
"{""377"": 76, ""515"": -48}",-1.75559551797,0.0,-1.470298503,-1.1821196999999999,-1.470298503
"{""377"": -25, ""515"": 56}",-6.429655775783431,-3.139852372238507,-1.1821196999999999,-13.585300728277153,-1.75559551797
"{""377"": 44, ""515"": 7}",-0.005,-0.02985,-0.04975,-0.05,0.0
"{""377"": 37, ""515"": 15}",0.0,-0.02985,-0.04975,-0.05,0.0
"{""377"": 38, ""515"": 11}",-0.00995,-0.11588295835811985,-0.0742525,-0.19701995,0.0
"{""377"": 39, ""515"": 18}",0.0,0.0,-0.098509975,-0.0995,0.0
"{""377"": -25, ""515"": 50}",-1.1821196999999999,-0.89103,-0.3,-2.8685377497358657,0.0
"{""377"": -34, ""515"": 65}",-1.75559551797,-1.1821196999999999,-0.3,-5.214941284932398,-0.597
"{""377"": -10, ""515"": 40}",-0.3,0.0,0.0,-0.3,-1.1821196999999999
"{""377"": 100, ""515"": -43}",-0.89103,-2.5944825754907734,-0.3,-1.75559551797,-0.597
"{""377"": 116, ""515"": -50}",-0.597,-0.3,-0.3,-0.89103,-0.3
"{""377"": 99, ""515"": -49}",-0.597,-0.3,0.0,-0.3,-0.89103
"{""377"": 82, ""515"": -54}",-0.597,0.0,-0.89103,-2.5944825754907734,-0.89103
"{""377"": 70, ""515"": -44}",-0.3,-0.89103,-1.1821196999999999,-0.89103,-2.0380395627903
"{""377"": 66, ""515"": -41}",-0.89103,0.0,-0.3,-0.89103,-0.3
"{""377"": 72, ""515"": -39}",-0.3,-0.3,-0.3,-1.470298503,0.0
"{""377"": -12, ""515"": 42}",-0.597,-0.89103,-0.3,-0.89103,-0.597
"{""377"": -10, ""515"": 36}",-0.89103,-7.808988798351587,-1.75559551797,-2.0380395627903,-16.84147494570266
"{""377"": -32, ""515"": 66}",0.0,0.0,0.0,0.0,0.0
"{""377"": 96, ""515"": -46}",-0.597,-2.5944825754907734,-0.597,-0.597,-0.597
"{""377"": 83, ""515"": -55}",0.0,-0.3,-0.3,-0.597,-0.597
"{""377"": 30, ""515"": 5}",-0.00995,-0.015,0.0,0.0,0.0
"{""377"": 43, ""515"": -13}",0.0,0.0,-0.025,0.0,0.0
"{""377"": 77, ""515"": -51}",-0.3,-0.3,-0.597,-0.89103,-0.3
"{""377"": 100, ""515"": -53}",0.0,0.0,-0.89103,0.0,0.0
"{""377"": 99, ""515"": -48}",0.0,0.0,0.0,-1.470298503,-2.317659167162397
"{""377"": 107, ""515"": -55}",0.0,0.0,-0.3,0.0,0.0
"{""377"": 106, ""515"": -49}",-0.597,-0.89103,-0.89103,-0.597,0.0
"{""377"": 113, ""515"": -47}",-0.597,-0.597,-1.1821196999999999,-0.3,-1.470298503
"{""377"": 69, ""515"": -41}",-0.89103,-0.597,-6.191571490690334,-4.456266867153731,-3.408453848516122
"{""377"": -19, ""515"": 50}",-5.462791872083074,-6.429655775783431,-1.470298503,-25.857575607375804,-2.0380395627903
"{""377"": 96, ""515"": -47}",-1.1821196999999999,-0.3,0.0,0.0,-2.0380395627903
"{""377"": 35, ""515"": 14}",-0.00995,-0.0445515,-0.025,-0.05,0.0
"{""377"": 97, ""515"": -48}",-0.89103,-0.597,-0.597,-0.3,-2.317659167162397
"{""377"": 66, ""515"": -35}",-1.1821196999999999,-1.470298503,0.0,0.0,0.0
"{""377"": 77, ""515"": -44}",0.0,-0.3,-1.75559551797,-0.3,-0.597
"{""377"": 77, ""515"": -43}",0.0,0.0,0.0,0.0,0.0
"{""377"": 109, ""515"": -59}",-0.3,0.0,0.0,0.0,-0.3
"{""377"": 90, ""515"": -62}",0.0,-0.3,-0.3,0.0,0.0
"{""377"": 59, ""515"": -34}",-0.597,-0.597,-1.75559551797,-1.470298503,0.0
"{""377"": -7, ""515"": 37}",-0.3,-2.8685377497358657,-0.89103,-4.964587156497372,-8.030898910368071
"{""377"": 31, ""515"": 21}",-0.00995,0.0,-0.025,0.0,0.0
"{""377"": 18, ""515"": 32}",0.0,-0.015,-0.025,-0.05,0.0
"{""377"": -29, ""515"": 60}",-6.8987056258453405,-0.89103,-0.597,-8.468084022051746,-0.597
"{""377"": 50, ""515"": -25}",-0.052330872870641774,-0.02985,-0.2840378207096768,-0.19701995,0.0
"{""377"": 25, ""515"": 25}",-0.00995,-0.02985,-0.04975,-0.2450497505,0.0
"{""377"": -6, ""515"": 34}",0.0,-0.89103,-3.408453848516122,-0.89103,-1.470298503
"{""377"": 16, ""515"": 34}",0.0,-0.02985,0.0,-0.05,0.0
"{""377"": 115, ""515"": -49}",-0.597,-0.89103,-0.89103,-0.3,-2.0380395627903
"{""377"": 32, ""515"": 34}",-0.02450497505,0.0,-0.025,-0.05,0.0
"{""377"": 8, ""515"": 29}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 60, ""515"": -26}",0.0,0.0,0.0,0.0,0.0
"{""377"": 69, ""515"": -35}",0.0,0.0,0.0,0.0,0.0
"{""377"": 10, ""515"": 27}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 67, ""515"": -33}",0.0,0.0,0.0,0.0,0.0
"{""377"": 4, ""515"": 31}",0.0,-0.02985,-0.025,-0.0995,0.0
"{""377"": 86, ""515"": -58}",-0.3,-0.3,-0.3,-0.3,0.0
"{""377"": 73, ""515"": -47}",-0.89103,-0.3,-0.89103,-0.3,-0.3
"{""377"": 76, ""515"": -51}",-0.3,0.0,0.0,-0.3,0.0
"{""377"": 73, ""515"": -40}",-0.3,-0.3,-0.89103,-1.1821196999999999,-1.470298503
"{""377"": 64, ""515"": -33}",-0.89103,-1.470298503,0.0,-0.3,0.0
"{""377"": 75, ""515"": -41}",0.0,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 7}",-0.0148505,-0.015,-0.025,0.0,0.0
"{""377"": -15, ""515"": 45}",0.0,-0.3,0.0,-0.597,-0.597
"{""377"": 21, ""515"": 26}",-0.005,0.0,0.0,0.0,0.0
"{""377"": 25, ""515"": 26}",-0.005,-0.0445515,-0.098509975,0.0,0.0
"{""377"": 22, ""515"": 30}",-0.0148505,0.0,-0.025,-0.05,0.0
"{""377"": 22, ""515"": 27}",-0.005,0.0,0.0,0.0,0.0
"{""377"": 28, ""515"": 29}",0.0,-0.015,-0.098509975,-0.0995,0.0
"{""377"": -27, ""515"": 60}",-2.5944825754907734,-3.139852372238507,-24.67432419723708,-1.75559551797,-5.95108231382862
"{""377"": 63, ""515"": -32}",-0.597,-0.3,-0.3,-0.597,-0.597
"{""377"": 67, ""515"": -39}",-2.5944825754907734,-1.1821196999999999,-11.105291063903023,-0.597,-0.3
"{""377"": 89, ""515"": -39}",-2.0380395627903,-8.030898910368071,-0.597,-2.8685377497358657,-2.8685377497358657
"{""377"": 60, ""515"": -35}",-1.75559551797,-1.470298503,-0.89103,-0.89103,-0.3
"{""377"": 81, ""515"": -53}",-0.89103,-0.597,-1.1821196999999999,-0.3,-0.3
"{""377"": 62, ""515"": -37}",-0.597,-1.75559551797,-0.597,-0.3,0.0
"{""377"": 31, ""515"": 35}",-0.005,-0.015,-0.04975,-0.05,0.0
"{""377"": 29, ""515"": 18}",0.0,0.0,0.0,0.0,0.0
"{""377"": 33, ""515"": 18}",0.0,-0.015,0.0,-0.05,0.0
"{""377"": 30, ""515"": 27}",-0.005,-0.015,0.0,0.0,0.0
"{""377"": 21, ""515"": 45}",-0.005,0.0,-0.025,0.0,0.0
"{""377"": 5, ""515"": 45}",-0.005,0.0,-0.04975,0.0,0.0
"{""377"": -14, ""515"": 42}",-0.3,0.0,-0.3,-0.3,0.0
"{""377"": -32, ""515"": 58}",0.0,-0.3,-0.3,-0.3,-0.3
"{""377"": -48, ""515"": 73}",0.0,-0.3,0.0,0.0,-0.3
"{""377"": -41, ""515"": 74}",-0.89103,-0.597,-0.597,-0.597,-0.89103
"{""377"": -55, ""515"": 86}",-0.3,0.0,0.0,0.0,0.0
"{""377"": -53, ""515"": 86}",0.0,-0.3,-0.3,0.0,0.0
