,"(1, 377)","(3, 377)","(5, 377)","(10, 377)","(0, 0)"
"{""377"": 94, ""515"": -28}",-17.103329594283178,-4.711704198482194,-14.072833711346592,-7.808988798351587,-15.4502588917751
"{""377"": 45, ""515"": -14}",-1.75559551797,-9.31652742392766,-11.294238153263992,-21.10840237802374,-1.1821196999999999
"{""377"": 47, ""515"": -13}",0.0,0.0,0.0,0.0,0.0
"{""377"": 49, ""515"": 0}",-0.005,-0.0445515,-0.0742525,-0.19701995,0.0
"{""377"": 55, ""515"": 2}",-0.2996576735242297,-0.4125294960632196,-0.9874848321561583,-0.4324137625817955,0.0
"{""377"": 47, ""515"": 19}",-0.04324137625817955,-0.11588295835811985,-0.169836630232525,-0.4780896249559775,0.0
"{""377"": 35, ""515"": 15}",-0.04324137625817955,-0.101901978139515,-0.0742525,-0.292599252995,0.0
"{""377"": -12, ""515"": 43}",0.0,-0.0445515,-0.0742525,-0.0995,0.0
"{""377"": -15, ""515"": 48}",-0.06562709361551085,-0.20991246803806723,-0.2616543643532089,-0.38627652786039945,0.0
"{""377"": -14, ""515"": 48}",0.0,0.0,0.0,0.0,0.0
"{""377"": 56, ""515"": -30}",-7.129718569586887,-4.456266867153731,-10.330223382775683,-8.68340318183123,-1.75559551797
"{""377"": 47, ""515"": 0}",-0.019701995,-0.07351492515,-0.4756803294468536,-0.148505,0.0
"{""377"": 51, ""515"": 0}",-0.07427111445256218,-0.101901978139515,-0.0742525,-0.6562709361551086,0.0
"{""377"": 39, ""515"": 10}",-0.0148505,-0.02985,-0.098509975,-0.05,0.0
"{""377"": 50, ""515"": 16}",-0.033967326046505,-0.07351492515,-0.1462996264975,-0.6562709361551086,0.0
"{""377"": 24, ""515"": 4}",-0.061239488500516005,-0.15699261861192534,-0.650749066529299,-4.610677563990442,0.0
"{""377"": 2, ""515"": 23}",-0.00995,-0.059105985,-0.0742525,-0.38627652786039945,0.0
"{""377"": 59, ""515"": -2}",-17.735394767323506,-22.57983942318394,-7.808988798351587,-3.408453848516122,-3.408453848516122
"{""377"": 57, ""515"": 9}",-0.06562709361551085,-1.0034503675184785,-0.7056736685043122,-2.2365826141880736,0.0
"{""377"": 45, ""515"": 5}",-0.047808962495597754,-0.2607470642466199,-0.3281354680775543,-0.38627652786039945,0.0
"{""377"": 3, ""515"": 28}",-0.0292599252995,-0.07351492515,-0.21620688129089774,-0.2450497505,0.0
"{""377"": 5, ""515"": 23}",-0.0292599252995,-0.3214827887891716,-0.12252487525,-0.148505,0.0
"{""377"": -17, ""515"": 43}",-0.0148505,-0.07351492515,-0.04975,-0.148505,0.0
"{""377"": -23, ""515"": 48}",-0.00995,-0.059105985,-0.025,-0.148505,0.0
"{""377"": -21, ""515"": 54}",-2.317659167162397,-7.358421383891018,-3.937625616930651,-3.139852372238507,-27.20084350436793
"{""377"": -20, ""515"": 51}",-4.711704198482194,-1.75559551797,-3.937625616930651,-2.5944825754907734,-23.618228903129424
"{""377"": -23, ""515"": 56}",-3.139852372238507,-16.438690492005723,-1.75559551797,-6.429655775783431,-22.94350112278768
"{""377"": -23, ""515"": 57}",0.0,0.0,0.0,0.0,0.0
"{""377"": -7, ""515"": 33}",-0.0292599252995,-0.11588295835811985,-0.23904481247798876,-0.4780896249559775,0.0
"{""377"": -6, ""515"": 39}",-0.0292599252995,-0.6626007921782041,-0.5358046479819527,-0.5233087287064178,0.0
"{""377"": 74, ""515"": -27}",-18.682900592294857,-2.317659167162397,-1.75559551797,-4.456266867153731,-8.896569150012917
"{""377"": 75, ""515"": -18}",-8.68340318183123,-29.091826187604003,-12.211006607955007,-29.650447460655023,-7.584837170052108
"{""377"": 66, ""515"": -16}",-28.10852864303563,-13.585300728277153,-20.266634104097207,-26.543089838588585,-3.408453848516122
"{""377"": 35, ""515"": -2}",-29.508055799441166,-5.462791872083074,-7.129718569586887,-9.930847242909584,-29.66757901316565
"{""377"": 31, ""515"": 0}",-0.04324137625817955,-1.1252444153123202,-1.1457873100828655,-0.5680756414193536,0.0
"{""377"": -1, ""515"": 31}",-0.0148505,-0.015,-0.0742525,-0.0995,0.0
"{""377"": 51, ""515"": -4}",-22.872223356351192,-7.584837170052108,-18.453117633195447,-29.999923121387933,-8.030898910368071
"{""377"": 52, ""515"": -2}",-6.8987056258453405,-22.800225612475952,-12.911963925685214,-15.004889103024018,-28.900740374065904
"{""377"": 63, ""515"": -14}",-29.94274050822359,-11.105291063903023,-11.481295771731352,-26.904896090952686,-29.982154444869746
"{""377"": 63, ""515"": -13}",-26.364935509288536,-24.93533530257927,-23.014066111559803,-9.523362149688383,-11.849817985873898
"{""377"": 44, ""515"": 3}",0.0,-0.07351492515,-0.169836630232525,-0.33967326046505,0.0
"{""377"": 44, ""515"": 8}",-0.019701995,-0.5065769385240245,-0.19313826393019973,-0.0995,0.0
"{""377"": 44, ""515"": 13}",-0.0148505,-0.07351492515,-0.0742525,-0.292599252995,0.0
"{""377"": 40, ""515"": 26}",-0.00995,-0.059105985,-0.025,-0.2450497505,0.0
"{""377"": 33, ""515"": 33}",-0.00995,0.0,-0.025,-0.05,0.0
"{""377"": 20, ""515"": 30}",0.0,-0.0445515,-0.0742525,-0.148505,0.0
"{""377"": 0, ""515"": 28}",-0.04324137625817955,-0.015,-0.04975,-0.05,0.0
"{""377"": -22, ""515"": 48}",-0.0148505,-0.07351492515,-0.04975,-0.0995,0.0
"{""377"": -30, ""515"": 55}",-0.597,0.0,-0.3,-0.89103,-1.1821196999999999
"{""377"": -33, ""515"": 66}",-0.3,-8.468084022051746,-1.75559551797,-6.429655775783431,-0.597
"{""377"": -37, ""515"": 68}",-2.0380395627903,0.0,-0.3,-0.3,-1.470298503
"{""377"": -34, ""515"": 67}",-1.1821196999999999,-2.317659167162397,-1.470298503,-3.408453848516122,-0.3
"{""377"": -34, ""515"": 68}",0.0,0.0,0.0,0.0,0.0
"{""377"": 32, ""515"": -4}",-9.7281285281915,-14.389784320490794,-28.10852864303563,-29.54606109897975,-20.266634104097207
"{""377"": 53, ""515"": 4}",-0.3503098043438343,-0.4553801729256395,-0.3281354680775543,-1.7869419895764078,0.0
"{""377"": -3, ""515"": 31}",0.0,-0.015,-0.025,-0.05,0.0
"{""377"": -33, ""515"": 58}",0.0,0.0,-0.597,-0.3,0.0
"{""377"": -29, ""515"": 62}",-1.1821196999999999,-12.388896541875457,-0.597,-5.214941284932398,-2.0380395627903
"{""377"": -31, ""515"": 62}",-1.1821196999999999,-0.597,-2.0380395627903,-0.3,-1.470298503
"{""377"": -19, ""515"": 52}",-2.5944825754907734,-6.665359218025596,-3.408453848516122,-3.139852372238507,-27.144009289223476
"{""377"": -22, ""515"": 56}",0.0,0.0,0.0,0.0,0.0
"{""377"": 35, ""515"": -1}",-0.597,-0.3,0.0,-1.470298503,-8.68340318183123
"{""377"": -3, ""515"": 29}",-0.06562709361551085,-0.15699261861192534,-0.2616543643532089,-0.6123948850051602,0.0
"{""377"": -8, ""515"": 33}",-0.02450497505,-0.0445515,-0.12252487525,-0.19701995,0.0
"{""377"": -13, ""515"": 46}",-0.0148505,-0.11588295835811985,-0.650749066529299,-0.2450497505,0.0
"{""377"": 34, ""515"": -1}",-23.28933978064056,-4.964587156497372,-8.468084022051746,-9.31652742392766,-29.84039090318644
"{""377"": 78, ""515"": -26}",-20.83622922215084,-6.8987056258453405,-10.330223382775683,-17.232296298340344,-3.139852372238507
"{""377"": 77, ""515"": -28}",-13.419495685128437,-15.59575630285735,-12.388896541875457,-12.388896541875457,-29.9999999155757
"{""377"": 62, ""515"": -10}",-19.55720656522672,-26.177599869637223,-21.877372214640157,-28.64243325557158,-3.674369310030961
"{""377"": 7, ""515"": 24}",-0.0292599252995,-0.19688128084653256,-0.19313826393019973,-0.4780896249559775,0.0
"{""377"": 3, ""515"": 23}",-0.038627652786039954,-0.19688128084653256,-0.34985411339677874,-0.4324137625817955,0.0
"{""377"": 30, ""515"": 17}",0.0,0.0,0.0,0.0,0.0
"{""377"": 24, ""515"": 27}",-0.005,-0.02985,0.0,-0.148505,0.0
"{""377"": 20, ""515"": 32}",0.0,0.0,-0.04975,0.0,0.0
"{""377"": 20, ""515"": 29}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 24, ""515"": 33}",-0.00995,0.0,-0.04975,0.0,0.0
"{""377"": 29, ""515"": 37}",-0.00995,-0.07351492515,0.0,0.0,0.0
"{""377"": 15, ""515"": 51}",0.0,0.0,-0.3,0.0,-0.597
"{""377"": 7, ""515"": 43}",-0.005,-0.015,-0.04975,0.0,0.0
"{""377"": -17, ""515"": 45}",-0.005,0.0,-0.0742525,0.0,0.0
"{""377"": -26, ""515"": 52}",0.0,-0.597,-0.597,-0.597,-0.89103
"{""377"": -29, ""515"": 54}",-0.3,0.0,-0.3,-0.89103,-0.89103
"{""377"": -18, ""515"": 51}",-4.964587156497372,-10.330223382775683,-6.429655775783431,-8.468084022051746,-25.68765188539124
"{""377"": -26, ""515"": 57}",-4.964587156497372,-0.597,-3.674369310030961,-0.597,-2.5944825754907734
"{""377"": -25, ""515"": 59}",0.0,0.0,0.0,0.0,0.0
"{""377"": 27, ""515"": 3}",0.0,-0.015,-0.04975,-0.05,0.0
"{""377"": 84, ""515"": -37}",-4.964587156497372,-0.89103,-0.597,-3.139852372238507,-20.266634104097207
"{""377"": 97, ""515"": -46}",-0.89103,-0.89103,-2.0380395627903,-0.597,-0.3
"{""377"": 88, ""515"": -36}",-16.023576744906183,-4.711704198482194,-4.964587156497372,-2.0380395627903,-3.674369310030961
"{""377"": 97, ""515"": -40}",-1.1821196999999999,-4.456266867153731,-3.408453848516122,-3.674369310030961,-0.597
"{""377"": 101, ""515"": -35}",-8.896569150012917,-3.937625616930651,-6.191571490690334,-2.5944825754907734,-13.419495685128437
"{""377"": 73, ""515"": -45}",-1.470298503,-0.3,0.0,-2.0380395627903,-5.95108231382862
"{""377"": 54, ""515"": -21}",-18.79607158637191,-6.8987056258453405,-3.139852372238507,-3.674369310030961,-3.408453848516122
"{""377"": 49, ""515"": -15}",0.0,0.0,0.0,0.0,0.0
"{""377"": 37, ""515"": 10}",-0.005,0.0,-0.04975,0.0,0.0
"{""377"": 41, ""515"": 10}",-0.0148505,-0.0877797758985,-0.098509975,-0.4324137625817955,0.0
"{""377"": 42, ""515"": 10}",-0.061239488500516005,-0.059105985,-0.0742525,-0.19701995,0.0
"{""377"": 42, ""515"": 7}",-0.005,-0.059105985,-0.025,-0.0995,0.0
"{""377"": 34, ""515"": 32}",-0.00995,-0.015,0.0,-0.05,0.0
"{""377"": 21, ""515"": 29}",-0.0148505,-0.07351492515,-0.12252487525,0.0,0.0
"{""377"": 1, ""515"": 27}",-0.0148505,-0.015,0.0,-0.05,0.0
"{""377"": -21, ""515"": 47}",0.0,-0.015,0.0,0.0,0.0
"{""377"": -33, ""515"": 64}",-1.470298503,0.0,-2.0380395627903,-0.3,-1.470298503
"{""377"": -36, ""515"": 69}",-0.3,-3.674369310030961,-1.1821196999999999,-3.674369310030961,-1.1821196999999999
"{""377"": -39, ""515"": 73}",0.0,0.0,0.0,0.0,0.0
"{""377"": 39, ""515"": 27}",-0.019701995,-0.059105985,-0.12252487525,-0.5680756414193536,0.0
"{""377"": -15, ""515"": 40}",-0.038627652786039954,0.0,-0.12252487525,-0.2450497505,0.0
"{""377"": -22, ""515"": 53}",-3.937625616930651,-0.89103,-2.8685377497358657,0.0,-9.107603458512788
"{""377"": -22, ""515"": 55}",-2.0380395627903,-6.429655775783431,-7.584837170052108,-6.191571490690334,-17.103329594283178
"{""377"": -15, ""515"": 49}",0.0,0.0,0.0,-0.05,0.0
"{""377"": 74, ""515"": -24}",-23.221555333980366,-15.154840211993777,-12.739357500692135,-16.30170756768255,-4.964587156497372
"{""377"": 40, ""515"": -9}",-1.75559551797,-24.511304450728158,-24.93533530257927,-4.198249360761345,-3.674369310030961
"{""377"": 40, ""515"": -12}",-11.105291063903023,-11.666482814014039,-15.154840211993777,-22.872223356351192,-29.749115469764845
"{""377"": 23, ""515"": 2}",-0.11497842709742236,-0.7036416855673299,-2.493987476771722,-2.180474047738061,0.0
"{""377"": -11, ""515"": 41}",0.0,-0.015,0.0,0.0,0.0
"{""377"": 28, ""515"": 19}",0.0,-0.02985,0.0,0.0,0.0
"{""377"": 35, ""515"": 16}",-0.005,-0.02985,-0.025,-0.148505,0.0
"{""377"": 28, ""515"": 24}",-0.005,-0.02985,0.0,-0.05,0.0
"{""377"": 31, ""515"": 18}",-0.019701995,-0.015,-0.098509975,-0.148505,0.0
"{""377"": 36, ""515"": 21}",0.0,0.0,-0.025,-0.05,0.0
"{""377"": 19, ""515"": 31}",-0.0148505,-0.059105985,-0.025,-0.148505,0.0
"{""377"": -14, ""515"": 40}",-0.00995,-0.02985,-0.0742525,-0.2450497505,0.0
"{""377"": -20, ""515"": 45}",-0.052330872870641774,-0.0877797758985,0.0,-0.292599252995,0.0
"{""377"": -10, ""515"": 41}",-0.0148505,-0.0445515,-0.1462996264975,-0.19701995,0.0
"{""377"": 25, ""515"": 6}",-0.04324137625817955,-0.2975541156914311,-0.5748921354871118,-0.6562709361551086,0.0
"{""377"": 43, ""515"": 6}",-0.09104653120138456,-0.0445515,-0.04975,-0.19701995,0.0
"{""377"": 48, ""515"": 18}",-0.04324137625817955,-0.11588295835811985,-0.34985411339677874,-0.4324137625817955,0.0
"{""377"": -3, ""515"": 36}",-0.0827431192749562,-0.33326796090127986,-0.7589669548760657,-0.7427111445256219,0.0
"{""377"": 73, ""515"": -24}",-8.468084022051746,-3.937625616930651,-3.139852372238507,-7.129718569586887,-29.806808087103867
"{""377"": 93, ""515"": -41}",-5.708163953362243,-1.75559551797,-0.89103,-2.0380395627903,-0.597
"{""377"": 93, ""515"": -44}",-0.89103,-0.597,-0.3,-2.0380395627903,-3.937625616930651
"{""377"": 46, ""515"": -18}",-6.191571490690334,-11.294238153263992,-8.468084022051746,-18.21866914926584,-29.76141130807253
"{""377"": 74, ""515"": -8}",-29.984340150206112,-25.326607521398632,-22.727500618662578,-29.34159184438103,-29.999781352107288
"{""377"": 53, ""515"": -3}",-6.429655775783431,-25.134903299669787,-20.460328085425672,-4.711704198482194,-28.18306016147074
"{""377"": -8, ""515"": 38}",0.0,-0.02985,0.0,0.0,0.0
"{""377"": 13, ""515"": 15}",-0.061239488500516005,-0.0877797758985,-0.3061974425025801,-0.827431192749562,0.0
"{""377"": 36, ""515"": 13}",-0.0292599252995,-0.07351492515,-0.0742525,-0.05,0.0
"{""377"": 3, ""515"": 22}",-0.061239488500516005,-0.14342688748679328,-0.23904481247798876,-0.7427111445256219,0.0
"{""377"": -7, ""515"": 41}",-0.005,0.0,0.0,-0.0995,0.0
"{""377"": 81, ""515"": -34}",-16.574303587085666,-4.964587156497372,-5.708163953362243,-2.0380395627903,-12.031319806015158
"{""377"": 95, ""515"": -43}",-5.708163953362243,-0.3,-0.89103,-1.75559551797,-0.3
"{""377"": 35, ""515"": -10}",-9.930847242909584,-5.95108231382862,-14.389784320490794,-4.964587156497372,-1.470298503
"{""377"": 36, ""515"": -2}",0.0,-0.3,-0.3,-0.3,-0.89103
"{""377"": 85, ""515"": -34}",-6.665359218025596,-23.745226147957148,-8.030898910368071,-11.849817985873898,-8.030898910368071
"{""377"": 34, ""515"": -9}",-13.585300728277153,-7.358421383891018,-11.849817985873898,-16.023576744906183,-0.3
"{""377"": 30, ""515"": 1}",-0.09918470523047701,-1.4379919682177214,-1.7590335315019794,-0.9918470523047702,0.0
"{""377"": 2, ""515"": 24}",-0.038627652786039954,-0.1704226924258061,-0.23904481247798876,-0.19701995,0.0
"{""377"": 29, ""515"": 22}",-0.005,-0.015,0.0,0.0,0.0
"{""377"": 27, ""515"": 25}",0.0,0.0,-0.04975,-0.05,0.0
"{""377"": 27, ""515"": 22}",-0.00995,-0.02985,0.0,-0.05,0.0
"{""377"": 40, ""515"": 17}",-0.019701995,-0.02985,-0.04975,-0.148505,0.0
"{""377"": 43, ""515"": 23}",-0.019701995,-0.12972412877453865,-0.12252487525,-0.2450497505,0.0
"{""377"": 23, ""515"": 27}",-0.019701995,-0.015,-0.0742525,-0.05,0.0
"{""377"": -1, ""515"": 29}",-0.005,-0.015,-0.04975,-0.148505,0.0
"{""377"": -19, ""515"": 45}",-0.005,0.0,-0.0742525,-0.148505,0.0
"{""377"": -28, ""515"": 62}",0.0,0.0,0.0,0.0,0.0
"{""377"": 37, ""515"": -4}",-29.71695756748486,-9.31652742392766,-6.191571490690334,-17.97946041145377,-29.993911702240688
"{""377"": -4, ""515"": 29}",-0.061239488500516005,-0.101901978139515,-0.23904481247798876,-0.292599252995,0.0
"{""377"": 79, ""515"": -32}",-17.35997333535694,-1.75559551797,-1.470298503,-5.708163953362243,-25.600093751036873
"{""377"": 9, ""515"": 16}",-0.0292599252995,-0.11588295835811985,-0.169836630232525,-0.33967326046505,0.0
"{""377"": 55, ""515"": -5}",-8.25058992126439,-29.153522659589107,-11.849817985873898,-12.565007576456702,-28.43732571199232
"{""377"": 7, ""515"": 28}",-0.0148505,-0.02985,-0.025,-0.0995,0.0
"{""377"": 7, ""515"": 18}",-0.047808962495597754,-0.11588295835811985,-0.2616543643532089,-0.292599252995,0.0
"{""377"": -7, ""515"": 38}",0.0,-0.059105985,-0.025,-0.05,0.0
"{""377"": 90, ""515"": -39}",-2.5944825754907734,-4.198249360761345,-6.8987056258453405,-9.7281285281915,-3.408453848516122
"{""377"": 94, ""515"": -37}",-1.470298503,-2.8685377497358657,-4.456266867153731,-8.68340318183123,0.0
"{""377"": 53, ""515"": -28}",-2.317659167162397,-0.3,-0.3,-2.0380395627903,-6.429655775783431
"{""377"": 56, ""515"": -22}",0.0,0.0,0.0,0.0,0.0
"{""377"": 65, ""515"": -39}",-6.191571490690334,-2.0380395627903,-2.317659167162397,-1.470298503,-0.89103
"{""377"": 90, ""515"": -43}",-1.1821196999999999,-2.0380395627903,-1.1821196999999999,-0.3,-2.0380395627903
"{""377"": 92, ""515"": -41}",-0.3,-2.317659167162397,-3.139852372238507,-1.75559551797,-0.89103
"{""377"": 71, ""515"": -20}",-7.129718569586887,-5.708163953362243,-10.330223382775683,-12.388896541875457,-29.971665789839975
"{""377"": 58, ""515"": -8}",-20.927866929929333,-29.31458370765149,-27.256546718631007,-18.099665807339232,-12.211006607955007
"{""377"": 62, ""515"": -13}",-10.914435418083862,-6.429655775783431,-6.429655775783431,-7.808988798351587,-29.997984571990113
"{""377"": 48, ""515"": 4}",-0.052330872870641774,-0.015,-0.4756803294468536,-2.3720175623721884,0.0
"{""377"": 45, ""515"": 4}",-0.005,-0.059105985,-0.23904481247798876,0.0,0.0
"{""377"": 29, ""515"": 1}",-0.00995,0.0,-0.025,-0.05,0.0
"{""377"": 91, ""515"": -44}",0.0,-0.89103,-1.1821196999999999,-1.1821196999999999,-0.3
"{""377"": 95, ""515"": -44}",-0.597,-1.1821196999999999,-1.1821196999999999,-0.3,-1.1821196999999999
"{""377"": -17, ""515"": 51}",0.0,0.0,0.0,0.0,0.0
"{""377"": 48, ""515"": -1}",-1.470298503,-9.7281285281915,-6.191571490690334,-23.618228903129424,-1.75559551797
"{""377"": 56, ""515"": -7}",-6.429655775783431,-2.5944825754907734,-2.5944825754907734,-4.964587156497372,-29.428010671713068
"{""377"": 57, ""515"": -23}",0.0,0.0,0.0,0.0,0.0
"{""377"": 26, ""515"": -1}",-5.214941284932398,-16.30170756768255,-29.153522659589107,-21.01858826063004,-10.914435418083862
"{""377"": -17, ""515"": 50}",-0.047808962495597754,-0.20991246803806723,-0.4345784404110332,-0.6562709361551086,0.0
"{""377"": 50, ""515"": -24}",-13.911953243784437,-19.55720656522672,-29.9996665220501,-20.555724804571415,-26.873632415103724
"{""377"": 77, ""515"": -20}",-11.666482814014039,-26.873632415103724,-29.974375048221745,-21.877372214640157,-6.429655775783431
"{""377"": 32, ""515"": -1}",-4.198249360761345,-28.911732970325247,-24.83250209425494,-20.460328085425672,-13.252015843564077
"{""377"": -9, ""515"": 39}",0.0,0.0,-0.025,0.0,0.0
"{""377"": -12, ""515"": 45}",-0.047808962495597754,-0.19688128084653256,-0.45523265600692286,-0.6562709361551086,0.0
"{""377"": -12, ""515"": 46}",0.0,0.0,0.0,0.0,0.0
"{""377"": 60, ""515"": -34}",-5.708163953362243,-5.214941284932398,-9.7281285281915,-2.0380395627903,-1.1821196999999999
"{""377"": 43, ""515"": -18}",-21.372491718994056,-0.597,-5.708163953362243,-2.5944825754907734,-2.0380395627903
"{""377"": 50, ""515"": -17}",-14.545886477285885,-10.526921148947926,-10.914435418083862,-2.317659167162397,-18.33648245777318
"{""377"": 39, ""515"": -5}",0.0,-0.3,-0.3,0.0,-0.89103
"{""377"": 46, ""515"": 1}",-0.019701995,-0.02985,-0.5748921354871118,-1.55275457065461,0.0
"{""377"": 1, ""515"": 24}",-0.061239488500516005,-0.22281334335768657,-0.12252487525,-0.4324137625817955,0.0
"{""377"": 102, ""515"": -36}",-12.031319806015158,-3.139852372238507,-6.8987056258453405,-2.0380395627903,-6.665359218025596
"{""377"": 97, ""515"": -31}",-23.807773886477577,-15.882400752430488,-4.964587156497372,-9.31652742392766,-16.574303587085666
"{""377"": 83, ""515"": -33}",-1.470298503,-13.419495685128437,-7.358421383891018,-8.25058992126439,-3.674369310030961
"{""377"": 60, ""515"": -32}",-19.55720656522672,-0.89103,-7.358421383891018,-3.139852372238507,-11.481295771731352
"{""377"": 51, ""515"": -17}",0.0,0.0,0.0,0.0,0.0
"{""377"": 100, ""515"": -51}",-0.89103,0.0,-0.597,-0.597,-0.89103
"{""377"": 102, ""515"": -45}",0.0,-0.3,-0.89103,-1.1821196999999999,-0.89103
"{""377"": 49, ""515"": -24}",-3.139852372238507,-0.597,-1.1821196999999999,-1.1821196999999999,-10.330223382775683
"{""377"": 83, ""515"": -31}",-20.363967763056234,-5.708163953362243,-11.481295771731352,-7.129718569586887,-2.8685377497358657
"{""377"": 46, ""515"": 6}",-0.0292599252995,-0.11588295835811985,-0.37135557226281096,-0.19701995,0.0
"{""377"": -13, ""515"": 44}",-0.02450497505,-0.0877797758985,-0.0742525,-0.148505,0.0
"{""377"": -4, ""515"": 37}",-0.061239488500516005,-0.592490899293695,-0.7589669548760657,-0.5680756414193536,0.0
"{""377"": -15, ""515"": 46}",-0.019701995,-0.0877797758985,-0.0742525,-0.292599252995,0.0
"{""377"": 0, ""515"": 30}",-0.0148505,0.0,0.0,-0.292599252995,0.0
"{""377"": 38, ""515"": -10}",-7.129718569586887,-8.68340318183123,-24.399861698528884,-27.33803002454095,-29.386320573368202
"{""377"": 16, ""515"": 9}",-0.07427111445256218,-0.14342688748679328,-0.8442948975400407,-0.6562709361551086,0.0
"{""377"": 68, ""515"": -17}",-5.95108231382862,-3.937625616930651,-6.8987056258453405,-8.030898910368071,-29.89845900916345
"{""377"": -9, ""515"": 40}",-0.0292599252995,-0.07351492515,-0.0742525,-0.33967326046505,0.0
"{""377"": 14, ""515"": 14}",-0.0292599252995,-0.07351492515,-0.23904481247798876,-0.6997082267935575,0.0
"{""377"": 44, ""515"": -16}",-5.462791872083074,-5.95108231382862,-19.019029761803107,-27.733444977974155,-29.855652393833466
"{""377"": 44, ""515"": -19}",-19.451723803259313,-0.89103,-2.317659167162397,-3.139852372238507,-4.711704198482194
"{""377"": 49, ""515"": -21}",-4.711704198482194,-5.214941284932398,-7.129718569586887,-7.808988798351587,-29.814420619307707
"{""377"": 64, ""515"": -30}",0.0,0.0,0.0,0.0,0.0
"{""377"": 67, ""515"": -17}",-29.632433021374165,-24.34329464497867,-22.727500618662578,-16.574303587085666,-4.198249360761345
"{""377"": 45, ""515"": -17}",-5.462791872083074,-11.105291063903023,-11.849817985873898,-9.523362149688383,-29.8899576541055
"{""377"": -6, ""515"": 37}",-0.0148505,-0.015,-0.12252487525,-0.148505,0.0
"{""377"": 84, ""515"": -32}",-18.90811087050819,-4.198249360761345,-7.808988798351587,-4.456266867153731,-4.456266867153731
"{""377"": 89, ""515"": -40}",-0.89103,-1.470298503,-0.597,-1.470298503,-13.252015843564077
"{""377"": 98, ""515"": -41}",-0.597,-1.1821196999999999,-2.5944825754907734,-3.674369310030961,-0.3
"{""377"": 70, ""515"": -20}",-29.738824097098682,-10.914435418083862,-24.399861698528884,-15.303291809873839,-8.25058992126439
"{""377"": 42, ""515"": -14}",-6.665359218025596,-15.004889103024018,-20.266634104097207,-22.727500618662578,-29.690161917254656
"{""377"": 25, ""515"": 5}",-0.00995,-0.07351492515,0.0,-0.148505,0.0
"{""377"": 79, ""515"": -27}",-29.999889607764366,-17.486373602003372,-16.30170756768255,-12.031319806015158,-6.8987056258453405
"{""377"": 47, ""515"": -16}",-0.3,-2.5944825754907734,-13.911953243784437,-11.666482814014039,-0.89103
"{""377"": 90, ""515"": -33}",-0.89103,-8.896569150012917,-12.739357500692135,-12.911963925685214,-2.0380395627903
"{""377"": -18, ""515"": 49}",-0.052330872870641774,-0.059105985,-0.1462996264975,-0.0995,0.0
"{""377"": 32, ""515"": -2}",0.0,0.0,-0.597,0.0,-2.8685377497358657
"{""377"": 104, ""515"": -38}",-2.317659167162397,-1.75559551797,-1.75559551797,-0.3,-8.25058992126439
"{""377"": 61, ""515"": -28}",-5.214941284932398,-4.456266867153731,-2.5944825754907734,-0.597,-7.129718569586887
"{""377"": 61, ""515"": -27}",0.0,0.0,0.0,0.0,0.0
"{""377"": 15, ""515"": 13}",-0.07427111445256218,-0.14342688748679328,-0.5159642908908613,-0.33967326046505,0.0
"{""377"": -18, ""515"": 52}",0.0,0.0,0.0,0.0,0.0
"{""377"": 76, ""515"": -26}",-21.62873734244821,-12.031319806015158,-14.545886477285885,-18.682900592294857,-3.408453848516122
"{""377"": 40, ""515"": 10}",-0.019701995,-0.07351492515,-0.098509975,-0.148505,0.0
"{""377"": 1, ""515"": 25}",-0.038627652786039954,-0.15699261861192534,-0.37135557226281096,-0.2450497505,0.0
"{""377"": -12, ""515"": 37}",-0.061239488500516005,-0.059105985,-0.04975,-0.33967326046505,0.0
"{""377"": 46, ""515"": 20}",-0.019701995,-0.15699261861192534,-0.1462996264975,-0.0995,0.0
"{""377"": -1, ""515"": 32}",-0.033967326046505,-0.02985,-0.19313826393019973,-0.4324137625817955,0.0
"{""377"": 43, ""515"": 4}",0.0,-0.015,0.0,-0.38627652786039945,0.0
"{""377"": 50, ""515"": 2}",-0.052330872870641774,-0.9984347146651298,-0.5358046479819527,-1.4113473370086245,0.0
"{""377"": 48, ""515"": -14}",0.0,0.0,0.0,0.0,0.0
"{""377"": 13, ""515"": 18}",-0.05680756414193536,-0.3214827887891716,-0.3926420165401828,-0.9513606588937072,0.0
"{""377"": 38, ""515"": 9}",-0.005,-0.02985,0.0,-0.148505,0.0
"{""377"": 37, ""515"": 14}",0.0,0.0,-0.0742525,-0.0995,0.0
"{""377"": 35, ""515"": 17}",0.0,-0.015,0.0,0.0,0.0
"{""377"": 37, ""515"": 12}",-0.005,-0.02985,-0.1462996264975,-0.05,0.0
"{""377"": -13, ""515"": 38}",-0.038627652786039954,-0.07351492515,-0.0742525,-0.148505,0.0
"{""377"": -11, ""515"": 44}",-0.038627652786039954,-0.2975541156914311,-0.669241575864006,-0.5680756414193536,0.0
"{""377"": 36, ""515"": -6}",0.0,0.0,-0.3,-0.3,-0.597
"{""377"": 82, ""515"": -30}",-19.96869429330259,-2.317659167162397,-7.584837170052108,-3.674369310030961,-2.8685377497358657
"{""377"": 95, ""515"": -38}",-2.8685377497358657,-5.214941284932398,-2.317659167162397,-5.95108231382862,0.0
"{""377"": -4, ""515"": 35}",-0.052330872870641774,-0.07351492515,-0.23904481247798876,-0.4324137625817955,0.0
