,"(1, 324)","(3, 324)","(5, 324)","(10, 324)","(1, 509)","(3, 509)","(5, 509)","(10, 509)","(0, 0)"
68,0.0,0.0,0.0,-0.3,-0.3,-0.3,0.0,-0.3,0.0
-53,0.0,-0.3,0.0,0.0,0.0,-0.3,0.0,0.0,-0.3
-47,-0.3,-0.3,0.0,0.0,-0.3,0.0,-0.3,-0.3,-0.3
71,-0.597,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-52,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0,0.0,0.0
-59,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,-0.3
-58,-0.3,0.0,-0.3,-0.3,0.0,0.0,-0.3,0.0,0.0
-67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0
-75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-57,0.0,0.0,-0.3,0.0,-0.3,0.0,0.0,0.0,-0.3
-60,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0
-61,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
-54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-55,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-56,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0
